gene_id;gene;Perturbation;p.value;adj.p.value;t.value_like_statistic
84172;POLR1B;0.0069871373186231;4.9975012493753125e-06;3.5389360950461e-05;2000.99
8932;MBD2;-0.0349397925088295;0.0434782608695652;0.1655896692860089;1914.0
6908;TBP;-0.005999240649927;0.7396301849075462;0.8151759682597107;521.0000000000001
1022;CDK7;0.2956426914684762;0.0269865067466266;0.1153501873142053;1947.0000000000002
2071;ERCC3;-0.1635950587906519;0.55872063968016;0.643653083325161;883.0
404672;GTF2H5;0.3403026457133804;0.0184907546226886;0.0849251232406677;1964.0000000000002
2968;GTF2H4;-0.3396625602578187;0.3448275862068966;0.4925164675461941;1311.0
2967;GTF2H3;0.1288552919348368;0.111944027986007;0.314443424143687;1777.0
902;CCNH;0.202115394568739;0.0784607696151924;0.2527176033460332;1844.0
8819;SAP30;0.1898025301402097;0.2268865567216391;0.3969120467699111;1547.0
25942;SIN3A;0.0840654560521879;0.3663168415792104;0.5059030421280495;1268.0
8467;SMARCA5;0.276173335460882;0.1434282858570714;0.3572441821862107;1714.0
79685;SAP30L;0.0656643709787109;0.3983008495752124;0.5292986251739179;1204.0
1789;DNMT3B;0.1290189388749933;0.0029985007496251;0.0171278826110476;1995.0
1786;DNMT1;0.2698469892885775;0.0009995002498750624;0.0062722145941057;1999.0
79595;SAP130;0.0068964529052258;4.9975012493753125e-06;3.5389360950461e-05;2000.99
23309;SIN3B;-0.4094852336733625;0.1324337831084457;0.3472062528682075;1736.0000000000002
29115;SAP30BP;-0.1674429294270465;0.352823588205897;0.4982555173211626;1295.0000000000002
3066;HDAC2;0.3581769069312171;0.0694652673663168;0.232347295696309;1862.0000000000002
3065;HDAC1;-0.1019779789410988;0.4662668665667166;0.5708742829085927;1068.0
51742;ARID4B;0.0671397213752963;0.4007996001999001;0.5312214797536473;1198.9999999999998
10284;SAP18;0.1590478430842358;0.2678660669665167;0.4321462143734934;1465.0
64426;SUDS3;0.1119604271714905;0.3313343328335832;0.4820388077657881;1338.0
11176;BAZ2A;-0.3845231999056731;0.1464267866066966;0.3572441821862107;1708.0
cpd:C00019;S-Adenosyl-L-methionine;1.293170119192128;4.9975012493753125e-06;3.5389360950461e-05;2000.99
hsa-miR-520h;hsa-miR-520h;1.8912089931254264e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-29c-5p;hsa-miR-29c-5p;-0.0326950805622337;0.4492753623188406;0.5596105288644461;1102.0
hsa-miR-1264;hsa-miR-1264;5.033633539387736e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-369-5p;hsa-miR-369-5p;0.00012084678914940952;0.4037981009495252;0.5329848985471857;1193.0000000000002
8662;EIF3B;-0.1205183584709262;0.4262868565717141;0.5465869554781204;1148.0
8663;EIF3C;0.0093672853160506;4.9975012493753125e-06;3.5389360950461e-05;2000.99
8661;EIF3A;0.0093655415827545;4.9975012493753125e-06;3.5389360950461e-05;2000.99
8666;EIF3G;-0.1063260453711245;0.432783608195902;0.5497947598046345;1135.0
8667;EIF3H;0.2955351563798894;0.1124437781109445;0.3154510363524562;1776.0
8664;EIF3D;0.1139224774836112;0.3178410794602698;0.4718344345415231;1365.0000000000002
8665;EIF3F;0.1248450609483271;0.2783608195902049;0.4412123256047619;1443.9999999999998
27335;EIF3K;0.0562954605877734;0.3833083458270864;0.5179028970154205;1234.0000000000002
3646;EIF3E;0.6428702220434764;0.0039980009995002;0.0221974119323317;1993.0
51386;EIF3L;0.2984675739680431;0.1114442778610694;0.3141103615608937;1778.0000000000002
8668;EIF3I;0.198767838010497;0.1989005497251374;0.3673688695347973;1603.0
8669;EIF3J;0.3524740069045314;0.0804597701149425;0.2571985750693457;1840.0
10480;EIF3M;0.4341963554754927;0.0334832583708145;0.1362035272309286;1934.0000000000002
1964;EIF1AX;0.4774043607835817;0.0194902548725637;0.0888122585971275;1962.0
7044;LEFTY2;0.0662277595949394;0.1199400299850075;0.3280176505633646;1761.0
2657;GDF1;-0.3914923927493141;0.1569215392303848;0.3572441821862107;1687.0
4838;NODAL;-0.0889929488676185;0.1809095452273863;0.3572441821862107;1639.0
55997;CFC1;-0.028760667904537;0.2888555722138931;0.4496531809656913;1423.0
130399;ACVR1C;0.4328762059734076;0.056471764117941;0.201041021099273;1888.0000000000002
6997;TDGF1;0.2175861941925869;0.2868565717141429;0.4480559999329944;1427.0
91;ACVR1B;-0.1892600244669249;0.336831584207896;0.4857933045268081;1327.0000000000002
92;ACVR2A;0.1525221902680638;0.263368315842079;0.4285106225854131;1474.0
93;ACVR2B;-0.2302957769305344;0.3218390804597701;0.4753357685839657;1357.0
4087;SMAD2;0.3430563826014813;0.175912043978011;0.3572441821862107;1649.0
4088;SMAD3;0.0274347967548591;0.3993003498250874;0.5302668004420181;1202.0000000000002
4089;SMAD4;0.5748236947478821;0.0129935032483758;0.0624429958133272;1975.0
8928;FOXH1;-0.4436578741259021;0.104447776111944;0.3017230314731933;1792.0
5045;FURIN;-0.4939441169476337;0.1244377811094452;0.334935935848476;1752.0
5046;PCSK6;-0.194661793673235;0.3168415792103948;0.4707970585268246;1367.0
10637;LEFTY1;0.0661556371361344;0.1219390304847576;0.3311707546053513;1757.0
9350;CER1;0.0640188921070326;0.128935532233883;0.3420439898654536;1743.0000000000002
199699;DAND5;0.1259640940215588;0.3318340829585207;0.4823624767321102;1337.0000000000002
10589;DRAP1;0.0069646525376963;0.4787606196901549;0.5788829270591364;1043.0000000000002
hsa-miR-1260b;hsa-miR-1260b;2.5688855803974205e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-23b-5p;hsa-miR-23b-5p;-0.0470921473760955;0.2328835582208895;0.4031241427379179;1535.0000000000002
hsa-miR-376b-3p;hsa-miR-376b-3p;0.00011359769866945498;0.4277861069465267;0.5474017685035033;1145.0
hsa-miR-590-5p;hsa-miR-590-5p;0.0661964681280385;0.3313343328335832;0.4820388077657881;1338.0
hsa-miR-323a-3p;hsa-miR-323a-3p;-1.4391153701085544e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-92b-3p;hsa-miR-92b-3p;-0.0049877886909993;0.2098950524737631;0.3806703158324694;1581.0000000000002
hsa-miR-378a-5p;hsa-miR-378a-5p;0.0020774520272667;0.6776611694152923;0.7545257381265276;645.0000000000001
hsa-miR-215-5p;hsa-miR-215-5p;-0.0046322424120507;0.816591704147926;0.8860274644382591;367.0
hsa-miR-412-3p;hsa-miR-412-3p;0.0001173047333941408;0.4162918540729635;0.5401857748400788;1168.0000000000002
hsa-miR-503-3p;hsa-miR-503-3p;-0.0353211464223007;0.0379810094952523;0.1508162986728801;1925.0000000000002
hsa-miR-421;hsa-miR-421;-0.0081442646673424;0.2468765617191404;0.4166141762057104;1507.0
gga-miR-489-3p;gga-miR-489-3p;-1.9908718885670477e-07;0.1899050474762618;0.3572441821862107;1621.0000000000002
1601;DAB2;0.4502006367251669;0.0109945027486256;0.0540983436628637;1979.0000000000002
8218;CLTCL1;-0.2397995986483164;0.351824087956022;0.4977419124539112;1297.0
4646;MYO6;0.0053091462163345;0.4127936031984008;0.5385027033225597;1175.0
1212;CLTB;-0.0232446950352547;0.7006496751624188;0.7776883570124764;598.9999999999999
2697;GJA1;0.481880804719083;0.0314842578710644;0.130031396857625;1938.0000000000002
1213;CLTC;0.5584706782103583;0.0019990004997501;0.0118240841800482;1997.0
1759;DNM1;0.5494502784116834;0.0009995002498750624;0.0062722145941057;1999.0
1211;CLTA;0.2163162543587061;0.025487256371814;0.1100534950395734;1950.0
1173;AP2M1;0.2458670784902079;0.0049975012493753;0.0272728745421642;1991.0
2706;GJB2;-3.538725714519597e-16;0.3898050974512743;0.5227561807961115;1221.0
2705;GJB1;-0.2769912852516848;0.2208895552223888;0.3916281017004803;1559.0
hsa-miR-1298-5p;hsa-miR-1298-5p;8.815750704705021e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-93-3p;hsa-miR-93-3p;-0.0206987551585079;0.5762118940529735;0.6602085345911017;848.0000000000001
chebi:57912;L-tryptophan zwitterion;0.2306965758452449;0.0114942528735632;0.05620409657757;1978.0
chebi:15374;4a-hydroxytetrahydrobiopterin;-0.0110510769271448;0.9730134932533732;1.0;54.0000000000003
121278;TPH2;0.0022921270375466;0.0024987506246876;0.0145276414893184;1996.0
chebi:58266;5-hydroxy-L-tryptophan zwitterion;-0.0011113430905441;0.9970014992503748;1.0;5.999999999999934
15;AANAT;-0.0053878684920847;1.0;1.0;0.0
cpd:C00978;N-Acetylserotonin;0.0160701853994037;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:59789;S-adenosyl-L-methionine zwitterion;0.1159684942528569;4.9975012493753125e-06;3.5389360950461e-05;2000.99
chebi:57856;S-adenosyl-L-homocysteine zwitterion;1.9943784073228936;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C01598;Melatonin;0.0480285762535811;4.9975012493753125e-06;3.5389360950461e-05;2000.99
438;ASMT;0.1291921338461291;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C00272;Tetrahydrobiopterin;-0.3812605889216834;0.9135432283858071;0.9767376623078792;172.9999999999999
chebi:350546;serotonin(1+);-0.2745960179055572;0.993503248375812;1.0;13.00000000000008
1644;DDC;0.0081271490881351;0.0259870064967516;0.1116571242370033;1949.0000000000002
7323;UBE2D3;0.547267772148862;4.9975012493753125e-06;3.5389360950461e-05;2000.99
64344;HIF3A;-0.9531904496576128;0.0074962518740629;0.0389541372692346;1986.0000000000002
7322;UBE2D2;0.2496846550308439;0.0024987506246876;0.0145276414893184;1996.0
112399;EGLN3;-0.0391867744512214;0.5592203898050975;0.6439918831405127;882.0
8994;LIMD1;-0.1733391239161727;0.4457771114442778;0.5575151556740201;1109.0000000000002
2034;EPAS1;-0.3528424744031203;0.2293853073463268;0.3996312181063134;1542.0
126374;WTIP;-0.5160329801402196;0.120439780109945;0.328982141866959;1760.0
54583;EGLN1;0.1200635776256412;0.2273863068465767;0.3973866956464841;1546.0
84962;AJUBA;0.0110351594750335;4.9975012493753125e-06;3.5389360950461e-05;2000.99
7428;VHL;-0.0645167259050603;0.6141929035482259;0.6948781191454998;772.0
10370;CITED2;0.2669247758775444;0.1429285357321339;0.3572441821862107;1715.0
1387;CREBBP;-0.298165337798667;0.2663668165917041;0.4309708843005385;1468.0
405;ARNT;-0.0362026814664011;0.1184407796101949;0.3257953770830677;1764.0
25994;HIGD1A;0.4919832158566301;0.0234882558720639;0.1035348035441738;1954.0
768;CA9;0.0212509641759928;4.9975012493753125e-06;3.5389360950461e-05;2000.99
7422;VEGFA;-0.4770670755953412;0.6231884057971014;0.7029220423287385;754.0
2056;EPO;0.0045864273431046;4.9975012493753125e-06;3.5389360950461e-05;2000.99
112398;EGLN2;-0.0043626002841097;0.0679660169915042;0.2284060802824601;1865.0000000000002
55662;HIF1AN;-0.1128098864997156;0.4222888555722139;0.5439552950797328;1155.9999999999998
hsa-miR-485-5p;hsa-miR-485-5p;0.00011752144469548949;0.4147926036981509;0.5397164294940537;1171.0000000000002
hsa-miR-324-3p;hsa-miR-324-3p;-0.0027219725453271;0.3478260869565217;0.4946333372823125;1305.0
hsa-miR-205-3p;hsa-miR-205-3p;-0.0820758743913443;4.9975012493753125e-06;3.5389360950461e-05;2000.99
hsa-miR-520g-3p;hsa-miR-520g-3p;1.2248502596716971e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-942-3p;hsa-miR-942-3p;-0.0027184643837328;0.3478260869565217;0.4946333372823125;1305.0
hsa-miR-24-1-5p;hsa-miR-24-1-5p;0.0016366813694262;0.0869565217391304;0.2706716224392774;1827.0000000000002
hsa-miR-566;hsa-miR-566;-9.493143280532137e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
8399;PLA2G10;-0.1401234145617461;1.0;1.0;0.0
5320;PLA2G2A;-0.1401234145617467;1.0;1.0;0.0
129642;MBOAT2;-0.1162437015854363;0.99800099950025;1.0;3.9999999999997344
cpd:C04233;2-Acyl-sn-glycero-3-phosphocholine;-0.449041983153956;0.8970514742628686;0.9620614379432656;205.99999999999997
5322;PLA2G5;-0.1401234145617468;1.0;1.0;0.0
255043;TMEM86B;-0.7938217603904146;0.063968015992004;0.2184876148313277;1873.0
chebi:35746;fatty aldehyde;-0.2293653385546341;0.2508745627186406;0.4188465588063294;1499.0000000000002
cpd:C00040;Acyl-CoA;0.0773574188172808;4.9975012493753125e-06;3.5389360950461e-05;2000.99
254531;LPCAT4;-0.1426297742054381;1.0;1.0;0.0
10162;LPCAT3;-0.3280774232561825;0.6341829085457271;0.7138832266230821;732.0
79888;LPCAT1;-0.1220585551737365;0.703648175912044;0.7806844876881287;593.0
54947;LPCAT2;0.5417514621558208;0.0009995002498750624;0.0062722145941057;1999.0
26279;PLA2G2D;-0.1401234145617464;1.0;1.0;0.0
283748;PLA2G4D;-0.2209094916215258;1.0;1.0;0.0
81579;PLA2G12A;0.1374159639776447;0.0069965017491254;0.0366368655137314;1987.0000000000002
8605;PLA2G4C;-0.5407348250574165;0.9790104947526236;1.0;42.000000000000206
11145;PLAAT3;-0.1627037160773897;0.8525737131434283;0.9202224339367612;294.9999999999999
5319;PLA2G1B;-0.1401234145617452;1.0;1.0;0.0
22925;PLA2R1;0.2247656910837507;0.448775612193903;0.5593885646142776;1103.0
64600;PLA2G2F;-0.140123414561747;1.0;1.0;0.0
8681;JMJD7-PLA2G4B;-0.9834090386984082;0.6296851574212894;0.709483341230939;740.9999999999999
123745;PLA2G4E;-0.1883882999600346;1.0;1.0;0.0
100137049;PLA2G4B;-1.0554427318159485;0.5392303848075962;0.6262223805765119;922.0
79887;PLBD1;-0.0266249105781911;0.9995002498750624;1.0;1.0000000000002114
255189;PLA2G4F;-0.19432303958902;1.0;1.0;0.0
50640;PNPLA8;0.4903044170722926;0.0164917541229385;0.0770090648084845;1968.0000000000002
50487;PLA2G3;-0.0955446400322503;1.0;1.0;0.0
151056;PLB1;-0.3572580122612309;0.7301349325337332;0.8060726723086067;539.9999999999999
30814;PLA2G2E;-0.1401234145617461;1.0;1.0;0.0
cpd:C04756;O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine;-0.5566182389388166;0.9890054972513744;1.0;21.999999999999762
cpd:C00958;1-O-(alk-1-enyl)-2-O-acyl-sn-glycero-3-phosphocholine;-1.6411357875671232e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
27350;APOBEC3C;0.0028311808860443;4.9975012493753125e-06;3.5389360950461e-05;2000.99
29974;A1CF;0.013675100281997;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C00014;Ammonia;-0.8004372412548519;0.9960019990004998;1.0;7.999999999999913
164668;APOBEC3H;0.0028311808860439;4.9975012493753125e-06;3.5389360950461e-05;2000.99
403314;APOBEC4;0.0028311808860455;4.9975012493753125e-06;3.5389360950461e-05;2000.99
200315;APOBEC3A;0.001869572589601;0.0279860069965017;0.1181069842437271;1945.0000000000002
339;APOBEC1;0.0028311808860443;4.9975012493753125e-06;3.5389360950461e-05;2000.99
9582;APOBEC3B;0.0028311808860432;4.9975012493753125e-06;3.5389360950461e-05;2000.99
100913187;APOBEC3A_B;0.0028311808860443;4.9975012493753125e-06;3.5389360950461e-05;2000.99
10930;APOBEC2;0.0028311808860466;4.9975012493753125e-06;3.5389360950461e-05;2000.99
3895;KTN1;0.1327816098182363;0.3213393303348326;0.4747768137258162;1358.0
391;RHOG;-0.2346141324931443;0.6806596701649176;0.7572719715605851;638.9999999999999
9551;ATP5MF;0.4851478534291504;4.9975012493753125e-06;3.5389360950461e-05;2000.99
27109;DMAC2L;0.3210029277302755;4.9975012493753125e-06;3.5389360950461e-05;2000.99
4509;ATP8;0.2470128043626969;4.9975012493753125e-06;3.5389360950461e-05;2000.99
498;ATP5F1A;1.1761451713174522;4.9975012493753125e-06;3.5389360950461e-05;2000.99
513;ATP5F1D;0.0773579660458576;4.9975012493753125e-06;3.5389360950461e-05;2000.99
514;ATP5F1E;0.5741970506742479;4.9975012493753125e-06;3.5389360950461e-05;2000.99
515;ATP5PB;0.6003085282000413;4.9975012493753125e-06;3.5389360950461e-05;2000.99
539;ATP5PO;0.6552423766456403;4.9975012493753125e-06;3.5389360950461e-05;2000.99
509;ATP5F1C;0.6213088665130599;4.9975012493753125e-06;3.5389360950461e-05;2000.99
4508;ATP6;0.2470128043626965;4.9975012493753125e-06;3.5389360950461e-05;2000.99
521;ATP5ME;0.1776288307623542;4.9975012493753125e-06;3.5389360950461e-05;2000.99
522;ATP5PF;0.6733785749457631;4.9975012493753125e-06;3.5389360950461e-05;2000.99
516;ATP5MC1;1.031140776797621;4.9975012493753125e-06;3.5389360950461e-05;2000.99
506;ATP5F1B;1.0520019513783996;4.9975012493753125e-06;3.5389360950461e-05;2000.99
517;ATP5MC2;0.3242292381331773;4.9975012493753125e-06;3.5389360950461e-05;2000.99
518;ATP5MC3;0.6550224586863597;4.9975012493753125e-06;3.5389360950461e-05;2000.99
10476;ATP5PD;0.5550879655863995;4.9975012493753125e-06;3.5389360950461e-05;2000.99
10632;ATP5MG;0.6887285015549782;4.9975012493753125e-06;3.5389360950461e-05;2000.99
9568;GABBR2;-0.2311549671167035;0.6741629185407296;0.7515927667040875;652.0
3760;KCNJ3;0.3012787175729007;0.0039980009995002;0.0221974119323317;1993.0
3761;KCNJ4;-0.3849355994589697;0.2243878060969515;0.3949679460438414;1552.0
3759;KCNJ2;-0.1691978627188479;0.4622688655672164;0.5677552265599237;1075.9999999999998
3773;KCNJ16;0.0695346834473234;0.2268865567216391;0.3969120467699111;1547.0
3772;KCNJ15;-0.113786196831536;0.7976011994002998;0.8689751568443738;405.00000000000006
3762;KCNJ5;0.3332509238201138;0.0049975012493753;0.0272728745421642;1991.0
3763;KCNJ6;0.1044916785552087;0.0304847576211894;0.1266047347678945;1940.0
3765;KCNJ9;-0.3695120636911719;0.5642178910544727;0.6486972771508209;872.0000000000001
3766;KCNJ10;-0.1119156374416198;0.551224387806097;0.6367507923771624;898.0
3768;KCNJ12;-0.6083340437864275;0.0769615192403798;0.2499972005698395;1847.0
2550;GABBR1;-0.0706438470999417;1.0;1.0;0.0
8454;CUL1;0.2312028832137483;0.1374312843578211;0.3546664940152307;1725.9999999999998
59269;HIVEP3;-0.5425835214736145;0.104447776111944;0.3017230314731933;1792.0
6500;SKP1;0.4547393043397658;0.0174912543728135;0.0810958157284993;1966.0000000000002
2932;GSK3B;0.1536244481082387;0.095952023988006;0.2869762826323228;1809.0
6502;SKP2;0.2458513297317524;0.0889555222388805;0.2746010669743992;1823.0000000000002
860;RUNX2;0.0968488028317529;0.4107946026986507;0.5372826910410805;1179.0
10273;STUB1;-0.12413802632848;0.4447776111944028;0.5575120533560776;1111.0
57154;SMURF1;-0.2465259181186461;0.3353323338330835;0.4849712128971539;1330.0
cpd:C02140;Corticosterone;0.612935816270058;4.9975012493753125e-06;3.5389360950461e-05;2000.99
2101;ESRRA;-0.1809230150637748;0.3248375812093953;0.4769747734216921;1351.0
2908;NR3C1;0.7841799725796827;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C03205;11-Deoxycorticosterone;0.4682959418836707;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C01780;Aldosterone;0.4357115336334745;4.9975012493753125e-06;3.5389360950461e-05;2000.99
cpd:C00735;Cortisol;0.5696493954400189;4.9975012493753125e-06;3.5389360950461e-05;2000.99
4488;MSX2;0.0036206238358157;0.352823588205897;0.4982555173211626;1295.0000000000002
10891;PPARGC1A;-0.0276493334897731;0.8615692153923038;0.9290350692422384;277.0000000000001
7291;TWIST1;-0.0296560192951831;0.1624187906046976;0.3572441821862107;1676.0
1749;DLX5;0.0043338616262176;0.2893553223388306;0.4501178620823716;1422.0
133522;PPARGC1B;-0.2727325594297947;0.2353823088455772;0.4047645040741573;1530.0
650;BMP2;0.1225892717484092;0.352823588205897;0.4982555173211626;1295.0000000000002
1750;DLX6;0.0035905097964382;0.3533233383308345;0.498556552653738;1294.0000000000002
579;NKX3-2;0.003620623835812;0.352823588205897;0.4982555173211626;1295.0000000000002
865;CBFB;0.0788211327090003;0.0299850074962518;0.124794062298994;1941.0000000000002
hsa-miR-580-3p;hsa-miR-580-3p;-2.7405832597755718e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-548c-3p;hsa-miR-548c-3p;1.890904696831041e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-628-3p;hsa-miR-628-3p;1.505701968153225e-05;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-942-5p;hsa-miR-942-5p;-0.0027232820103965;0.3478260869565217;0.4946333372823125;1305.0
hsa-miR-99b-3p;hsa-miR-99b-3p;-0.0053274764997575;0.3618190904547726;0.503242560118182;1276.9999999999998
hsa-miR-33b-3p;hsa-miR-33b-3p;0.000620954614037862;0.9995002498750624;1.0;1.0000000000002114
hsa-miR-744-5p;hsa-miR-744-5p;2.425229321822236e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-720;hsa-miR-720;2.3421356436225127e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-320b;hsa-miR-320b;-8.769574670182875e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-501-5p;hsa-miR-501-5p;9.76646872036424e-07;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-539-5p;hsa-miR-539-5p;0.0076163329746133;4.9975012493753125e-06;3.5389360950461e-05;2000.99
hsa-miR-1178-3p;hsa-miR-1178-3p;-0.00024238733401753037;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-769-5p;hsa-miR-769-5p;2.567777475751791e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-346;hsa-miR-346;0.001203047923638;4.9975012493753125e-06;3.5389360950461e-05;2000.99
hsa-miR-616-5p;hsa-miR-616-5p;3.328164183488124e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-129-1-3p;hsa-miR-129-1-3p;5.725190464092383e-07;0.1899050474762618;0.3572441821862107;1621.0000000000002
54908;SPDL1;-0.0729236092462284;0.5157421289355323;0.606958396929016;968.9999999999999
9212;AURKB;0.3251025854441921;4.9975012493753125e-06;3.5389360950461e-05;2000.99
9793;CKAP5;0.2074055410861145;0.176911544227886;0.3572441821862107;1647.0
25909;AHCTF1;0.1853184401289074;0.1979010494752623;0.3663872214300795;1605.0
1063;CENPF;0.3306181721859973;0.0749625187406296;0.2458500536074652;1851.0
57551;TAOK1;0.293813599445568;0.0989505247376311;0.2927013727219141;1803.0000000000002
332;BIRC5;0.8511341567664148;0.0054972513743128;0.0294459338924448;1990.0000000000002
55143;CDCA8;0.3264684271018092;4.9975012493753125e-06;3.5389360950461e-05;2000.99
54820;NDE1;-0.4009871224431267;0.1574212893553223;0.3572441821862107;1686.0
55920;RCC2;-0.0571369243010441;0.5137431284357821;0.6055161217945679;973.0000000000001
80776;B9D2;-0.2660569302015947;0.2978510744627686;0.45626203628447;1405.0
151246;SGO2;0.2400200428309168;0.1474262868565717;0.3572441821862107;1706.0
5347;PLK1;-0.0086305395624966;0.750624687656172;0.8249126647457489;498.9999999999999
22919;MAPRE1;0.1890877325626541;0.1779110444777611;0.3572441821862107;1645.0
54821;ERCC6L;-0.0083093983462321;1.0;1.0;0.0
3619;INCENP;0.2578058017716425;0.0029985007496251;0.0171278826110476;1995.0
699;BUB1;0.079382870932051;0.0019990004997501;0.0118240841800482;1997.0
378708;CENPS;-0.2079445933783462;0.4417791104447776;0.5555325300966897;1117.0
79172;CENPO;-0.1572859122752234;0.4032983508245877;0.5328193636706244;1194.0
1060;CENPC;-0.0083093983462349;1.0;1.0;0.0
151648;SGO1;0.0049210801424407;4.9975012493753125e-06;3.5389360950461e-05;2000.99
55166;CENPQ;0.3794538153138255;0.0524737631184407;0.1902249847523563;1896.0000000000002
1058;CENPA;-0.0083093983462268;1.0;1.0;0.0
79019;CENPM;-0.0083093983462303;1.0;1.0;0.0
100527963;PMF1-BGLAP;-0.0083093983462308;1.0;1.0;0.0
91687;CENPL;0.2370796101887924;0.1409295352323838;0.3572441821862107;1719.0
79682;CENPU;-0.0083093983462303;1.0;1.0;0.0
79003;MIS12;0.0984889397772968;0.2938530734632684;0.4535992873128653;1413.0
5905;RANGAP1;-0.1628565938302382;0.4622688655672164;0.5677552265599237;1075.9999999999998
83540;NUF2;-0.0083093983462293;1.0;1.0;0.0
80152;CENPT;-0.5060559854556832;0.1039480259870064;0.3011684387266026;1793.0000000000002
23421;ITGB3BP;0.3067737701130525;0.0749625187406296;0.2458500536074652;1851.0
220134;SKA1;-0.0083093983462304;1.0;1.0;0.0
57082;KNL1;-0.0083093983462328;1.0;1.0;0.0
2491;CENPI;-0.0083093983462315;1.0;1.0;0.0
57405;SPC25;-0.0083093983462336;1.0;1.0;0.0
147841;SPC24;-0.008309398346232;1.0;1.0;0.0
11243;PMF1;-0.0083093983462288;1.0;1.0;0.0
25936;NSL1;-0.0083093983462337;1.0;1.0;0.0
64105;CENPK;-0.0083093983462324;1.0;1.0;0.0
401541;CENPP;-0.2991237188776348;0.2578710644677661;0.4258503592840222;1485.0
64946;CENPH;-0.0083093983462323;1.0;1.0;0.0
79980;DSN1;0.1168055152462295;0.2698650674662669;0.4338958062558369;1461.0
10403;NDC80;-0.0083093983462311;1.0;1.0;0.0
100526739;CENPS-CORT;-0.125661418858178;0.5992003998001;0.6806704389225978;801.9999999999999
55839;CENPN;0.0245523033779214;0.3713143428285857;0.5093900521919886;1258.0
8379;MAD1L1;-0.4820468227220987;0.1234382808595702;0.3335070169833116;1754.0
11130;ZWINT;-0.0122120659299135;1.0;1.0;0.0
9735;KNTC1;0.061724050104065;0.3563218390804598;0.5002628259041212;1288.0
55055;ZWILCH;0.2915985896247059;0.0974512743628185;0.2902405559632205;1806.0000000000002
81565;NDEL1;0.0049710371686624;0.3928035982008995;0.5252879403512438;1215.0
348235;SKA2;0.284158288769721;0.104447776111944;0.3017230314731933;1792.0
6249;CLIP1;0.0188830243496493;0.3598200899550225;0.5016654629052348;1280.9999999999998
10726;NUDC;0.0792730389986336;0.3063468265867066;0.463114054636291;1388.0
5501;PPP1CC;0.533362167971924;0.008495752123938;0.0434841422048047;1984.0
hsa-miR-10b-3p;hsa-miR-10b-3p;-0.2050515587872944;0.1374312843578211;0.3546664940152307;1725.9999999999998
hsa-miR-593-5p;hsa-miR-593-5p;-0.0061810202363168;0.5112443778110944;0.6040260506631683;978.0
hsa-miR-509-3-5p;hsa-miR-509-3-5p;-6.294541691213551e-07;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-450a-1-3p;hsa-miR-450a-1-3p;6.260611855748045e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-3686;hsa-miR-3686;5.162540436217718e-06;0.1899050474762618;0.3572441821862107;1621.0000000000002
hsa-miR-127-3p;hsa-miR-127-3p;0.0585400137552369;0.1584207896051974;0.3572441821862107;1684.0
7253;TSHR;0.0484218752968119;0.0824587706146926;0.2613475650838548;1836.0
122876;GPHB5;0.0177460021227104;4.9975012493753125e-06;3.5389360950461e-05;2000.99
170589;GPHA2;0.0177460021227129;4.9975012493753125e-06;3.5389360950461e-05;2000.99
2797;GNRH2;-0.0016060106218996;1.0;1.0;0.0
2798;GNRHR;0.1904978861729613;0.2208895552223888;0.3916281017004803;1559.0
2796;GNRH1;-0.0015916235540978;1.0;1.0;0.0
2492;FSHR;0.0374442538026106;4.9975012493753125e-06;3.5389360950461e-05;2000.99
3973;LHCGR;0.0272018656963732;4.9975012493753125e-06;3.5389360950461e-05;2000.99
